# r/g(r)/dn[At1,At2]:      g(r)[Si,Si]            dn(r)            g(r)[Si, H]            dn(r)            g(r)[Si, C]            dn(r)            g(r)[Si, N]            dn(r)            g(r)[ H,Si]            dn(r)            g(r)[ H, H]            dn(r)            g(r)[ H, C]            dn(r)            g(r)[ H, N]            dn(r)            g(r)[ C,Si]            dn(r)            g(r)[ C, H]            dn(r)            g(r)[ C, C]            dn(r)            g(r)[ C, N]            dn(r)            g(r)[ N,Si]            dn(r)            g(r)[ N, H]            dn(r)            g(r)[ N, C]            dn(r)            g(r)[ N, N]            dn(r)            
       4.684236           1.1292194959       11.0277460317        1.0194642660        6.6580625000        1.0575213389        9.4347812500        0.8786035922       10.2829687500        1.0194642660       11.2135789474        0.8238047145        7.7022702703        1.1644498621        9.6066842105        0.9183835488        8.9247368421        1.0575213389       12.0765200000        1.1644498621        7.3010800000        0.7828549134       10.0079183673        0.6964888173        7.1264000000        0.8786035922       13.7106250000        0.9183835488        7.0654166667        0.6964888173        7.4233333333        1.3486076542        9.6484255319
       4.702861           1.0984036349       11.1870476190        1.0081391924        6.7448750000        1.0215810483        9.5505312500        0.8978021440       10.3806250000        1.0081391924       11.3597894737        0.8022271596        7.7713513514        1.1097224619        9.7324210526        0.9837038532        9.0317368421        1.0215810483       12.2246800000        1.1097224619        7.3966400000        0.7716230812       10.0953469388        0.7362149959        7.2064800000        0.8978021440       13.8408333333        0.9837038532        7.1501250000        0.7362149959        7.5067500000        1.3809801558        9.7986382979
       4.721486           1.1227645442       11.3511746032        1.0232439203        6.8336875000        1.0581393463        9.6713750000        0.8779063191       10.4768750000        1.0232439203       11.5093684211        0.9204660679        7.8512432432        1.1719563301        9.8662631579        0.9591561589        9.1368947368        1.0581393463       12.3793600000        1.1719563301        7.4983600000        0.7462478276       10.1805714286        0.8037517386        7.2946000000        0.8779063191       13.9691666667        0.9591561589        7.2333750000        0.8037517386        7.5985416667        1.3188729140        9.9432340426
       4.740111           1.1294721364       11.5175873016        1.0377233631        6.9244687500        1.0574418931        9.7930937500        0.8817671755       10.5743125000        1.0377233631       11.6622631579        0.8934741677        7.9294054054        1.1380735342        9.9972631579        0.9316290984        9.2398421053        1.0574418931       12.5351600000        1.1380735342        7.5979200000        0.7269203132       10.2642448980        0.8611567869        7.3897600000        0.8817671755       14.0990833333        0.9316290984        7.3148750000        0.8611567869        7.6976666667        1.2161077571       10.0776170213
       4.758737           1.1663976482       11.6907936508        1.0558439353        7.0175625000        1.0208972378        9.9115312500        0.8678636644       10.6709687500        1.0558439353       11.8190526316        0.9723232248        8.0151351351        1.1110356163       10.1261578947        0.9593211094        9.3466842105        1.0208972378       12.6867600000        1.1110356163        7.6958800000        0.7163157271       10.3473469388        0.8680769125        7.4864400000        0.8678636644       14.2279583333        0.9593211094        7.3994583333        0.8680769125        7.7983750000        1.2188335068       10.2133617021
       4.777362           1.2294410927       11.8747936508        1.0652108323        7.1122187500        1.0001236019       10.0284687500        0.8733597617       10.7690000000        1.0652108323       11.9784736842        0.9221758657        8.0970810811        1.1329988944       10.2586315789        0.8918371313        9.4467894737        1.0001236019       12.8364400000        1.1329988944        7.7965600000        0.8203546599       10.4432653061        0.9151318046        7.5891600000        0.8733597617       14.3586666667        0.8918371313        7.4787083333        0.9151318046        7.9053750000        1.2078320448       10.3489361702
       4.795987           1.2291714704       12.0601904762        1.0398551363        7.2053437500        1.0172993524       10.1483437500        0.9049880188       10.8713750000        1.0398551363       12.1353157895        0.9041628118        8.1780540541        1.0987569978       10.3881052632        0.8881805169        9.5472631579        1.0172993524       12.9898800000        1.0987569978        7.8949600000        0.8022183994       10.5377959184        0.8832859862        7.6890800000        0.9049880188       14.4951666667        0.8881805169        7.5582500000        0.8832859862        8.0094583333        1.0916375364       10.4724255319
       4.814612           1.2677151826       12.2528888889        1.0664504207        7.3015937500        0.9789183861       10.2645937500        0.9393910476       10.9784687500        1.0664504207       12.2974210526        0.9055657626        8.2597837838        1.0743172238       10.5156842105        0.9020970225        9.6501052632        0.9789183861       13.1386800000        1.0743172238        7.9919200000        0.9060096961       10.6453877551        0.9599715787        7.7985200000        0.9393910476       14.6379583333        0.9020970225        7.6396666667        0.9599715787        8.1234583333        1.0249789859       10.5892765957
       4.833237           1.2799313086       12.4489523810        1.0620264501        7.3981875000        0.9350917843       10.3765000000        0.8959881835       11.0814062500        1.0620264501       12.4601052632        0.9318813846        8.3445405405        1.0387862465       10.6400000000        0.9084432009        9.7544736842        0.9350917843       13.2819200000        1.0387862465        8.0864000000        0.8778945579       10.7504489796        0.9828778208        7.9114400000        0.8959881835       14.7752083333        0.9084432009        7.7222916667        0.9828778208        8.2410833333        1.0630230951       10.7114042553
       4.851863           1.2623085752       12.6438095238        1.0845742030        7.4975937500        0.9250759911       10.4880625000        0.8418860925       11.1788750000        1.0845742030       12.6275263158        0.9955115279        8.4357837838        1.0011496145       10.7607368421        0.9069372461        9.8594736842        0.9250759911       13.4247200000        1.0011496145        8.1781600000        0.9496875709       10.8649795918        1.0309717114        8.0308000000        0.8418860925       14.9051666667        0.9069372461        7.8054166667        1.0309717114        8.3654166667        1.0342943913       10.8311489362
       4.870488           1.3514497360       12.8540317460        1.0722348370        7.5966250000        0.8593848871       10.5925000000        0.8619777848       11.2794375000        1.0722348370       12.7943157895        0.9410917550        8.5227027027        1.0437456690       10.8875789474        0.9036231739        9.9648947368        0.8593848871       13.5584000000        1.0437456690        8.2745600000        0.9558726955       10.9811428571        1.0632166506        8.1548400000        0.8619777848       15.0392500000        0.9036231739        7.8888750000        1.0632166506        8.4946250000        0.9702279603       10.9443404255
       4.889113           1.2589442601       13.0513650794        1.0744901224        7.6966250000        0.8584638833       10.6976250000        0.8546253793       11.3799062500        1.0744901224       12.9627368421        0.9606522500        8.6121081081        0.9945480573       11.0093684211        0.9048102239       10.0712631579        0.8584638833       13.6929600000        0.9945480573        8.3671200000        0.9092730126       11.0924897959        1.1126345218        8.2856400000        0.8546253793       15.1732083333        0.9048102239        7.9730833333        1.1126345218        8.6308750000        1.0374164029       11.0662978723
       4.907738           1.2377489347       13.2468571429        1.0170313934        7.7920000000        0.8853904754       10.8068750000        0.8528995659       11.4809375000        1.0170313934       13.1233684211        1.0455994886        8.7101621622        1.0228430013       11.1355789474        0.9139508852       10.1795263158        0.8853904754       13.8328000000        1.0228430013        8.4630400000        1.0373453625       11.2204897959        1.0609827894        8.4113200000        0.8528995659       15.3079166667        0.9139508852        8.0587916667        1.0609827894        8.7617916667        1.1610359221       11.2038297872
       4.926363           1.2978270625       13.4533968254        1.0854211918        7.8945625000        0.9257101613       10.9219687500        0.8375607538       11.5809062500        1.0854211918       13.2961052632        1.0365640988        8.8081081081        1.0235898859       11.2628421053        0.9348336082       10.2911052632        0.9257101613       13.9801200000        1.0235898859        8.5597600000        0.9592623907       11.3397551020        1.1478169256        8.5483200000        0.8375607538       15.4412083333        0.9348336082        8.1471250000        1.1478169256        8.9045000000        1.2021862628       11.3473191489
       4.944989           1.2591636807       13.6553015873        1.0897330166        7.9983125000        0.9327195570       11.0388125000        0.8304837814       11.6807812500        1.0897330166       13.4708421053        1.0094667814        8.9042162162        1.0205152761       11.3906842105        0.8857910143       10.3976315789        0.9327195570       14.1296800000        1.0205152761        8.6569200000        0.9181645073       11.4547755102        1.1129106313        8.6821600000        0.8304837814       15.5743750000        0.8857910143        8.2314583333        1.1129106313        9.0439166667        1.0877030944       11.4781276596
       4.963614           1.3692030021       13.8765079365        1.0880857443        8.1026875000        0.9056782682       11.1531250000        0.8523745548       11.7840625000        1.0880857443       13.6466315789        1.0661444133        9.0064864865        0.9628320895       11.5122105263        0.8930556049       10.5058421053        0.9056782682       14.2760000000        0.9628320895        8.7492800000        0.8951178662       11.5677551020        1.1474895791        8.8212000000        0.8523745548       15.7120833333        0.8930556049        8.3171250000        1.1474895791        9.1887500000        1.0978173813       11.6111489362
       4.982239           1.3051562001       14.0889523810        1.0886960012        8.2079062500        0.8352726635       11.2593437500        0.8478054396       11.8875625000        1.0886960012       13.8238421053        1.0078515033        9.1038918919        0.9821350703       11.6371052632        0.8915645304       10.6146842105        0.8352726635       14.4119600000        0.9821350703        8.8442000000        0.8897217831       11.6808979592        1.1159904646        8.9574400000        0.8478054396       15.8500833333        0.8915645304        8.4032916667        1.1159904646        9.3306666667        1.1363329152       11.7498723404
       5.000864           1.3229411622       14.3059047619        1.0565312188        8.3107812500        0.9207740179       11.3773125000        0.8285441701       11.9894687500        1.0565312188       13.9971052632        1.0292253810        9.2041081081        0.9781194001       11.7624210526        0.8528419276       10.7195789474        0.9207740179       14.5629600000        0.9781194001        8.9394400000        0.8920270523       11.7951836735        1.0855783388        9.0909600000        0.8285441701       15.9859583333        0.8528419276        8.4863333333        1.0855783388        9.4697500000        1.0725280937       11.8817872340
       5.019489           1.3173689062       14.5235555556        1.0458380423        8.4133750000        0.9338062657       11.4978437500        0.8435911867       12.0940000000        1.0458380423       14.1698947368        1.0480507546        9.3069189189        0.9798448017       11.8888947368        0.8579928299       10.8258947368        0.9338062657       14.7172400000        0.9798448017        9.0355600000        0.9518259355       11.9180408163        1.1459726016        9.2329600000        0.8435911867       16.1253333333        0.8579928299        8.5705000000        1.1459726016        9.6176666667        1.0247474507       12.0087659574
       5.038115           1.2183849085       14.7263492063        1.0359062407        8.5157500000        0.9752190839       11.6246562500        0.8040710986       12.1943750000        1.0359062407       14.3423157895        1.0851667394        9.4141621622        0.9750420059       12.0156842105        0.8571417938       10.9328947368        0.9752190839       14.8795600000        0.9750420059        9.1319200000        0.8449851919       12.0279183673        1.1458463755        9.3760000000        0.8040710986       16.2591666667        0.8571417938        8.6552083333        1.1458463755        9.7666666667        0.9762792195       12.1306382979
       5.056740           1.1499772949       14.9191746032        1.0188727486        8.6171875000        0.9857013155       11.7537812500        0.7735580518       12.2916562500        1.0188727486       14.5131578947        1.0663288622        9.5203243243        0.9718903478       12.1430000000        0.9060831796       11.0468421053        0.9857013155       15.0448400000        0.9718903478        9.2286800000        0.9104353854       12.1471836735        1.0820767587        9.5120800000        0.7735580518       16.3888750000        0.9060831796        8.7454166667        1.0820767587        9.9084166667        0.9650402504       12.2520000000
       5.075365           1.1543325670       15.1141587302        1.0459945711        8.7220937500        0.9723231513       11.8820937500        0.7868847552       12.3913437500        1.0459945711       14.6898421053        0.9906080348        9.6196756757        0.9795270222       12.2722631579        0.8828273115       11.1586842105        0.9723231513       15.2090800000        0.9795270222        9.3269200000        0.8753102437       12.2626938776        1.1252994678        9.6546400000        0.7868847552       16.5217916667        0.8828273115        8.8339583333        1.1252994678       10.0569166667        1.1830195351       12.4018723404
       5.093990           1.0865778763       15.2990476190        1.0296988788        8.8261250000        0.9819163967       12.0126250000        0.7363295539       12.4853125000        1.0296988788       14.8650526316        1.0229692578        9.7230270270        0.9929650131       12.4042631579        0.8842192434       11.2715263158        0.9819163967       15.3761600000        0.9929650131        9.4272400000        0.8290060406       12.3728979592        1.0945182531        9.7943200000        0.7363295539       16.6470833333        0.8842192434        8.9232916667        1.0945182531       10.2024166667        1.2324033850       12.5591489362
       5.112615           1.0279273992       15.4752380952        1.0347997446        8.9314375000        0.9239011464       12.1363437500        0.7703551857       12.5843437500        1.0347997446       15.0424210526        0.9677273928        9.8215135135        1.0183657735       12.5406315789        0.8876145781       11.3856315789        0.9239011464       15.5345200000        1.0183657735        9.5308800000        0.7906674677       12.4787755102        1.0865581555        9.9340000000        0.7703551857       16.7791250000        0.8876145781        9.0136250000        1.0865581555       10.3479166667        1.1678295596       12.7092765957
       5.131240           1.0278334840       15.6526984127        0.9733450513        9.0312187500        0.9280950233       12.2615312500        0.7715301500       12.6842500000        0.9733450513       15.2104736842        0.9396234704        9.9178378378        1.0472741593       12.6818947368        0.9067889381       11.5030526316        0.9280950233       15.6947600000        1.0472741593        9.6382400000        0.8702705247       12.5961632653        1.1067946309       10.0773200000        0.7715301500       16.9123333333        0.9067889381        9.1065833333        1.1067946309       10.4972083333        1.1744835277       12.8613617021
       5.149866           1.0215075907       15.8303492063        0.9227377101        9.1265000000        0.8928735719       12.3828437500        0.7187609254       12.7780000000        0.9227377101       15.3709473684        0.9213226814       10.0129729730        1.0521086239       12.8248421053        0.8816800684       11.6180526316        0.8928735719       15.8500400000        1.0521086239        9.7468800000        0.8988348870       12.7182857143        1.1306971869       10.2248000000        0.7187609254       17.0373333333        0.8816800684        9.1976250000        1.1306971869       10.6508333333        1.2136354689       13.0196595745
       5.168491           1.0493171133       16.0141587302        0.9320236624        9.2234375000        0.9501593646       12.5128750000        0.7226288126       12.8729375000        0.9320236624       15.5342105263        0.9417195539       10.1109189189        1.0210796951       12.9645789474        0.8893584915       11.7348947368        0.9501593646       16.0164800000        1.0210796951        9.8530800000        0.8398762136       12.8332244898        1.0918117380       10.3682400000        0.7226288126       17.1639166667        0.8893584915        9.2901250000        1.0918117380       10.8002500000        1.2515457736       13.1840851064
       5.187116           1.0669853703       16.2024126984        0.9274306538        9.3205937500        0.9685132365       12.6463750000        0.7757797826       12.9755937500        0.9274306538       15.6978421053        0.9504485227       10.2104864865        0.9961959527       13.1018947368        0.8869605909       11.8522631579        0.9685132365       16.1873600000        0.9961959527        9.9574400000        0.8220110814       12.9465306122        1.0773349485       10.5108000000        0.7757797826       17.3007916667        0.8869605909        9.3830416667        1.0773349485       10.9487500000        1.2091301329       13.3440851064
       5.205741           1.1136721192       16.4003174603        0.9231755725        9.4180000000        0.9672226277       12.7806562500        0.8290908414       13.0860937500        0.9231755725       15.8618947368        0.9467334435       10.3103783784        0.9780863043       13.2376842105        0.8774659917       11.9692105263        0.9672226277       16.3592400000        0.9780863043       10.0606400000        0.7491079602       13.0505306122        1.0789435565       10.6546000000        0.8290908414       17.4481250000        0.8774659917        9.4756250000        1.0789435565       11.0985416667        1.3090487916       13.5185531915
       5.224366           1.1759855199       16.6107936508        0.9360133378        9.5174687500        0.9746418996       12.9169375000        0.8345971896       13.1981250000        0.9360133378       16.0294210526        0.9501682635       10.4113513514        0.9669844106       13.3728947368        0.8982748170       12.0897894737        0.9746418996       16.5336800000        0.9669844106       10.1634000000        0.7344352645       13.1532244898        1.0584508224       10.7966800000        0.8345971896       17.5975000000        0.8982748170        9.5710833333        1.0584508224       11.2465416667        1.2984637269       13.6928510638
       5.242992           1.1489769977       16.8179047619        0.9372584556        9.6177812500        0.9657324259       13.0529375000        0.8538735977       13.3135625000        0.9372584556       16.1983684211        0.9939343016       10.5177297297        0.9881565534       13.5120526316        0.9133160278       12.2132631579        0.9657324259       16.7077600000        0.9881565534       10.2691600000        0.7471963367       13.2584489796        1.0802356271       10.9427200000        0.8538735977       17.7514166667        0.9133160278        9.6688333333        1.0802356271       11.3986666667        1.3415048756       13.8742127660
       5.261617           1.1712845708       17.0305396825        0.9509289643        9.7202812500        0.8837725054       13.1782812500        0.8696433825       13.4319687500        0.9509289643       16.3710000000        0.9738716143       10.6227027027        0.9859973690       13.6518947368        0.9373994872       12.3408947368        0.8837725054       16.8682000000        0.9859973690       10.3754400000        0.7632120841       13.3666938776        1.1031549099       11.0929200000        0.8696433825       17.9092916667        0.9373994872        9.7698750000        1.1031549099       11.5551250000        1.4057825834       14.0656170213
       5.280242           1.2015840497       17.2502222222        0.9370354166        9.8220000000        0.9228373869       13.3100937500        0.9011229225       13.5555312500        0.9370354166       16.5423157895        0.9620339203       10.7271351351        0.9812646398       13.7920526316        0.9929792618       12.4770526316        0.9228373869       17.0369200000        0.9812646398       10.4819600000        0.7698393227       13.4766530612        1.0443362874       11.2361200000        0.9011229225       18.0740416667        0.9929792618        9.8776666667        1.0443362874       11.7042916667        1.4095374472       14.2588936170
       5.298867           1.1990142228       17.4709841270        0.9058761808        9.9210312500        0.8596590584       13.4337500000        0.9113193466       13.6813750000        0.9058761808       16.7091052632        0.9068264573       10.8262702703        1.0029184168       13.9363157895        0.9761013565       12.6118421053        0.8596590584       17.1952000000        1.0029184168       10.5916000000        0.7354939161       13.5824489796        0.9947162688       11.3734800000        0.9113193466       18.2418333333        0.9761013565        9.9843750000        0.9947162688       11.8473750000        1.4957907683       14.4654468085
       5.317492           1.1872052410       17.6911111111        0.8924449945       10.0192812500        0.8553733290       13.5576562500        0.8775306982       13.8034062500        0.8924449945       16.8745789474        0.9908281405       10.9353513514        0.9988117211       14.0810000000        0.9768450088       12.7476842105        0.8553733290       17.3538000000        0.9988117211       10.7015600000        0.8193902824       13.7011428571        1.0139355981       11.5144800000        0.8775306982       18.4045416667        0.9768450088       10.0919166667        1.0139355981       11.9942500000        1.4131144083       14.6619574468
       5.336118           1.1857329446       17.9125079365        0.8783332939       10.1166562500        0.8892589031       13.6873750000        0.9325596634       13.9340000000        0.8783332939       17.0385789474        1.0112275622       11.0474594595        0.9676774918       14.2221578947        0.9843195964       12.8855263158        0.8892589031       17.5198400000        0.9676774918       10.8088400000        0.8545321667       13.8257959184        1.0742801686       11.6649200000        0.9325596634       18.5786666667        0.9843195964       10.2010416667        1.0742801686       12.1509583333        1.5302841958       14.8762553191
       5.354743           1.1437304757       18.1275555556        0.8823109371       10.2151562500        0.8894657174       13.8180312500        0.9515680535       14.0681875000        0.8823109371       17.2044736842        0.9606282888       11.1547027027        0.9555830535       14.3625263158        0.9905470504       13.0252105263        0.8894657174       17.6870800000        0.9555830535       10.9155200000        0.8624911605       13.9524897959        1.0923487133       11.8189600000        0.9515680535       18.7575833333        0.9905470504       10.3116250000        1.0923487133       12.3114166667        1.5051728432       15.0885106383
       5.373368           1.1016101703       18.3361269841        0.8584140390       10.3116562500        0.9302117002       13.9556250000        0.9412416349       14.2018437500        0.8584140390       17.3670000000        0.9972556879       11.2668108108        0.9724541217       14.5063684211        0.9607120851       13.1616315789        0.9302117002       17.8632000000        0.9724541217       11.0248400000        0.8791495897       14.0825306122        1.0664793692       11.9704000000        0.9412416349       18.9357916667        0.9607120851       10.4196250000        1.0664793692       12.4691666667        1.3916698112       15.2861276596
       5.391993           1.1423026512       18.5539047619        0.8359299638       10.4062812500        0.9267338223       14.0936562500        0.9463336377       14.3371562500        0.8359299638       17.5263684211        1.0553209154       11.3862702703        0.9735216064       14.6513684211        0.9857421589       13.3025789474        0.9267338223       18.0398800000        0.9735216064       11.1350400000        0.9109038198       14.2182040816        1.0831826609       12.1252800000        0.9463336377       19.1162083333        0.9857421589       10.5312083333        1.0831826609       12.6305000000        1.3957619021       15.4857021277
       5.410618           1.0941010410       18.7639365079        0.8181213124       10.4995312500        0.9534951660       14.2366562500        0.9218144417       14.4698750000        0.8181213124       17.6834210526        1.0490163570       11.5058378378        0.9815701064       14.7985789474        1.0067498187       13.4475263158        0.9534951660       18.2229200000        0.9815701064       11.2469200000        0.9519983133       14.3609795918        1.1174118757       12.2861600000        0.9218144417       19.2931666667        1.0067498187       10.6459583333        1.1174118757       12.7980833333        1.3477464777       15.6797446809
       5.429244           1.1105861658       18.9786031746        0.8598964805       10.5982187500        0.9059899815       14.3734687500        0.9420150514       14.6064375000        0.8598964805       17.8496315789        0.9881384063       11.6192432432        0.9769382484       14.9461052632        0.9984020778       13.5922631579        0.9059899815       18.3980400000        0.9769382484       11.3590400000        1.0211592732       14.5151836735        1.1436968093       12.4519600000        0.9420150514       19.4752500000        0.9984020778       10.7605416667        1.1436968093       12.9707916667        1.3455601914       15.8748085106
       5.447869           1.1313879727       19.1987936508        0.8813406195       10.7000625000        0.8815136965       14.5075000000        0.9030428547       14.7382500000        0.8813406195       18.0211578947        1.0216221725       11.7372972973        0.9896543798       15.0965789474        0.9887024562       13.7365789474        0.8815136965       18.5696000000        0.9896543798       11.4734000000        1.0888169136       14.6807346939        1.1769958270       12.6237600000        0.9030428547       19.6510000000        0.9887024562       10.8747916667        1.1769958270       13.1497500000        1.3678608030       16.0744680851
       5.466494           1.0540277978       19.4053333333        0.8799112121       10.8024375000        0.9057283872       14.6461562500        0.9426165250       14.8767812500        0.8799112121       18.1935789474        0.9998053940       11.8536216216        0.9949550370       15.2488947368        0.9805441183       13.8806842105        0.9057283872       18.7470800000        0.9949550370       11.5891600000        1.0606136779       14.8431020408        1.1967508732       12.7996400000        0.9426165250       19.8357083333        0.9805441183       10.9888750000        1.1967508732       13.3329583333        1.3446573958       16.2720851064
       5.485119           1.0678002024       19.6160000000        0.8827492179       10.9058437500        0.8945192075       14.7840312500        0.9575565897       15.0184687500        0.8827492179       18.3677368421        1.0262510327       11.9738378378        0.9936730997       15.4020526316        0.9895470230       14.0271052632        0.8945192075       18.9235600000        0.9936730997       11.7055600000        1.1397518957       15.0187755102        1.1634967268       12.9718000000        0.9575565897       20.0246250000        0.9895470230       11.1047916667        1.1634967268       13.5122916667        1.2688215709       16.4598297872
       5.503744           1.0522745682       19.8250158730        0.8892382946       11.0107187500        0.9390208008       14.9297500000        0.9909424956       15.1660937500        0.8892382946       18.5443684211        1.0028171961       12.0921081081        0.9299800348       15.5463684211        0.9994656875       14.1760000000        0.9390208008       19.1100800000        0.9299800348       11.8152400000        1.1294206690       15.1940408163        1.1279795222       13.1398400000        0.9909424956       20.2214583333        0.9994656875       11.2226666667        1.1279795222       13.6873333333        1.2853849008       16.6513191489
       5.522370           1.0486809994       20.0347301587        0.9193065795       11.1198750000        0.9200961357       15.0735000000        0.9742684626       15.3122187500        0.9193065795       18.7282105263        1.0079004735       12.2117837838        0.9432564504       15.6937368421        0.9699259036       14.3214736842        0.9200961357       19.2940800000        0.9432564504       11.9272400000        1.1176351428       15.3686530612        1.1683887451       13.3150800000        0.9742684626       20.4162916667        0.9699259036       11.3378333333        1.1683887451       13.8698750000        1.2233902366       16.8348085106
       5.540995           1.0567803066       20.2474920635        0.9264691318       11.2306250000        0.9355769717       15.2206562500        0.9681436862       15.4584062500        0.9264691318       18.9147368421        1.0400239171       12.3361081081        0.9198604581       15.8384210526        0.9564451835       14.4658947368        0.9355769717       19.4824400000        0.9198604581       12.0372000000        1.0696525097       15.5368979592        1.2254488769       13.5001200000        0.9681436862       20.6112083333        0.9564451835       11.4521666667        1.2254488769       14.0626250000        1.1605077856       17.0100425532
       5.559620           1.0725790541       20.4648888889        0.9033934585       11.3393437500        0.9626710264       15.3730937500        0.9267205196       15.5992812500        0.9033934585       19.0978421053        1.0887630616       12.4671351351        0.9160342155       15.9834736842        1.0005967596       14.6180000000        0.9626710264       19.6775600000        0.9160342155       12.1474400000        1.0764168536       15.7073469388        1.1859391324       13.6804000000        0.9267205196       20.7990416667        1.0005967596       11.5725833333        1.1859391324       14.2504166667        1.1505057934       17.1849361702
       5.578245           1.0601387506       20.6812063492        0.9198115777       11.4507812500        0.9293966025       15.5212500000        0.9440256304       15.7437500000        0.9198115777       19.2855263158        0.9547937252       12.5828108108        0.9198322129       16.1301052632        0.9970214110       14.7705789474        0.9293966025       19.8672000000        0.9198322129       12.2588800000        1.0953572810       15.8819591837        1.1767260084       13.8604800000        0.9440256304       20.9916666667        0.9970214110       11.6933750000        1.1767260084       14.4380000000        1.1116928130       17.3550638298
       5.596870           1.1319144891       20.9137142857        0.9329168030       11.5645625000        0.9240001579       15.6695312500        0.9424184961       15.8889375000        0.9329168030       19.4771578947        0.9564272177       12.6994594595        0.9025694626       16.2749473684        1.0098698414       14.9261578947        0.9240001579       20.0570000000        0.9025694626       12.3689600000        1.1104613669       16.0601632653        1.1470973509       14.0372000000        0.9424184961       21.1852500000        1.0098698414       11.8165416667        1.1470973509       14.6220833333        1.1098304701       17.5260425532
       5.615495           1.1760028536       21.1568888889        0.9371742405       11.6796250000        0.9229104588       15.8186250000        0.9410133800       16.0348750000        0.9371742405       19.6709473684        1.0645623564       12.8301621622        0.8780217980       16.4167894737        1.0028426148       15.0816842105        0.9229104588       20.2478400000        0.8780217980       12.4767600000        1.0793574389       16.2345306122        1.1240253697       14.2115200000        0.9410133800       21.3798333333        1.0028426148       11.9396666667        1.1240253697       14.8036666667        1.1408945855       17.7029787234
       5.634121           1.1295024863       21.3920000000        0.9679041801       11.7992500000        0.8960648552       15.9643437500        0.9241929902       16.1791562500        0.9679041801       19.8724210526        1.0024282553       12.9540540541        0.8887322478       16.5613157895        1.0569068634       15.2466842105        0.8960648552       20.4343600000        0.8887322478       12.5866000000        1.0752448837       16.4093877551        1.0940587410       14.3823200000        0.9241929902       21.5722083333        1.0569068634       12.0702916667        1.0940587410       14.9815833333        1.1927851538       17.8891914894
       5.652746           1.1505551642       21.6330793651        0.9768587012       11.9207812500        0.8874971040       16.1096250000        0.9069769241       16.3216875000        0.9768587012       20.0771052632        0.9445644489       13.0715675676        0.9214673716       16.7121578947        1.0603358697       15.4133157895        0.8874971040       20.6203200000        0.9214673716       12.7012400000        1.0811365900       16.5863673469        1.1006058587       14.5552800000        0.9069769241       21.7622500000        1.0603358697       12.2022083333        1.1006058587       15.1617500000        1.1009957834       18.0622127660
       5.671371           1.0930396023       21.8636190476        1.0056379446       12.0467187500        0.9292793314       16.2627500000        0.9504172754       16.4720312500        1.0056379446       20.2892105263        0.9582257338       13.1915675676        0.9250072417       16.8645789474        1.0424032028       15.5782105263        0.9292793314       20.8163200000        0.9250072417       12.8170800000        1.1003038841       16.7676734694        1.0804926757       14.7262000000        0.9504172754       21.9627083333        1.0424032028       12.3327500000        1.0804926757       15.3397916667        1.0905480995       18.2347234043
       5.689996           1.0960636998       22.0963174603        0.9452693541       12.1658750000        0.8825092205       16.4091250000        0.9510745095       16.6234687500        0.9452693541       20.4898947368        0.9296646141       13.3087567568        0.9348275117       17.0196315789        1.0580670347       15.7466842105        0.8825092205       21.0036800000        0.9348275117       12.9349200000        1.1315017398       16.9553469388        1.0623773109       14.8953600000        0.9510745095       22.1646250000        1.0580670347       12.4661250000        1.0623773109       15.5160000000        1.0775409200       18.4062978723
       5.708621           1.0381167307       22.3181587302        0.9644793420       12.2882500000        0.8994090044       16.5592812500        0.9520929085       16.7760625000        0.9644793420       20.6960000000        0.9372407818       13.4276756757        0.9438696302       17.1772105263        1.0718626395       15.9184736842        0.8994090044       21.1958800000        0.9438696302       13.0546800000        1.1676482997       17.1502857143        1.0302491488       15.0604800000        0.9520929085       22.3680833333        1.0718626395       12.6021250000        1.0302491488       15.6880000000        1.0280401370       18.5710638298
       5.727247           1.0948404715       22.5536507937        0.9555248918       12.4102812500        0.9086319878       16.7119687500        0.9176281139       16.9240937500        0.9555248918       20.9015263158        0.8998341619       13.5425945946        0.9715669435       17.3404736842        1.1011170328       16.0961052632        0.9086319878       21.3913200000        0.9715669435       13.1787600000        1.1955288546       17.3511836735        1.0399242889       15.2282400000        0.9176281139       22.5654583333        1.1011170328       12.7427500000        1.0399242889       15.8627500000        1.0134511100       18.7345531915
       5.745872           1.0971389259       22.7911746032        0.9969896323       12.5384375000        0.9288024458       16.8690625000        0.8703096321       17.0654062500        0.9969896323       21.1173684211        0.9066253941       13.6591351351        0.9970188054       17.5091052632        1.0696791959       16.2697894737        0.9288024458       21.5924000000        0.9970188054       13.3069200000        1.2968687374       17.5705306122        1.0208758929       15.3940000000        0.8703096321       22.7538750000        1.0696791959       12.8802500000        1.0208758929       16.0354166667        1.0079398783       18.8982127660
       5.764497           1.0617965660       23.0225396825        1.0178515365       12.6701250000        0.9692535942       17.0340625000        0.9140293916       17.2147812500        1.0178515365       21.3391578947        0.8807218313       13.7730810811        0.9788379200       17.6757368421        1.0395901788       16.4396842105        0.9692535942       21.8036000000        0.9788379200       13.4335600000        1.2160925738       17.7775510204        0.9922611290       15.5561600000        0.9140293916       22.9530416667        1.0395901788       13.0147500000        0.9922611290       16.2043333333        0.9998747587       19.0616170213
