# r/g(r)/dn[At1,At2]:      g(r)[Si,Si]            dn(r)            g(r)[Si, H]            dn(r)            g(r)[Si, C]            dn(r)            g(r)[Si, N]            dn(r)            g(r)[ H,Si]            dn(r)            g(r)[ H, H]            dn(r)            g(r)[ H, C]            dn(r)            g(r)[ H, N]            dn(r)            g(r)[ C,Si]            dn(r)            g(r)[ C, H]            dn(r)            g(r)[ C, C]            dn(r)            g(r)[ C, N]            dn(r)            g(r)[ N,Si]            dn(r)            g(r)[ N, H]            dn(r)            g(r)[ N, C]            dn(r)            g(r)[ N, N]            dn(r)            
       4.870488           1.8832943989       12.8540317460        0.3870808539        7.5966250000       -0.7535064831       10.5925000000       -0.7396120643       11.2794375000        0.3870808539       12.7943157895       -0.3156683775        8.5227027027        0.2344175141       10.8875789474       -0.5164492053        9.9648947368       -0.7535064831       13.5584000000        0.2344175141        8.2745600000       -0.2364625631       10.9811428571        0.3387555940        8.1548400000       -0.7396120643       15.0392500000       -0.5164492053        7.8888750000        0.3387555940        8.4946250000       -0.1595377939       10.9443404255
       4.889113           1.3928966585       13.0513650794        0.4006925759        7.6966250000       -0.7613421666       10.6976250000       -0.7819900058       11.3799062500        0.4006925759       12.9627368421       -0.2116569392        8.6121081081       -0.0293267469       11.0093684211       -0.5120388496       10.0712631579       -0.7613421666       13.6929600000       -0.0293267469        8.3671200000       -0.4880328974       11.0924897959        0.6058765270        8.2856400000       -0.7819900058       15.1732083333       -0.5120388496        7.9730833333        0.6058765270        8.6308750000        0.2012679586       11.0662978723
       4.907738           1.2837560385       13.2468571429        0.0919632053        7.7920000000       -0.6188489106       10.8068750000       -0.7942877674       11.4809375000        0.0919632053       13.1233684211        0.2462203200        8.7101621622        0.1233437321       11.1355789474       -0.4646332942       10.1795263158       -0.6188489106       13.8328000000        0.1233437321        8.4630400000        0.2016511017       11.2204897959        0.3292844369        8.4113200000       -0.7942877674       15.3079166667       -0.4646332942        8.0587916667        0.3292844369        8.7617916667        0.8695342322       11.2038297872
       4.926363           1.6142586958       13.4533968254        0.4629931898        7.8945625000       -0.4026599095       10.9219687500       -0.8804403584       11.5809062500        0.4629931898       13.2961052632        0.1981818372        8.8081081081        0.1278600343       11.2628421053       -0.3532097242       10.2911052632       -0.4026599095       13.9801200000        0.1278600343        8.5597600000       -0.2208027692       11.3397551020        0.8011856124        8.5483200000       -0.8804403584       15.4412083333       -0.3532097242        8.1471250000        0.8011856124        8.9045000000        1.0958739951       11.3473191489
       4.944989           1.4100092599       13.6553015873        0.4882026061        7.9983125000       -0.3660468450       11.0388125000       -0.9222721230       11.6807812500        0.4882026061       13.4708421053        0.0515050927        8.9042162162        0.1116156752       11.3906842105       -0.6213668791       10.3976315789       -0.3660468450       14.1296800000        0.1116156752        8.6569200000       -0.4452352360       11.4547755102        0.6143030351        8.6821600000       -0.9222721230       15.5743750000       -0.6213668791        8.2314583333        0.6143030351        9.0439166667        0.4771585851       11.4781276596
       4.963614           2.0162562996       13.8765079365        0.4810454838        8.1026875000       -0.5151008653       11.1531250000       -0.8061980325       11.7840625000        0.4810454838       13.6466315789        0.3612215754        9.0064864865       -0.2029778558       11.5122105263       -0.5840345532       10.5058421053       -0.5151008653       14.2760000000       -0.2029778558        8.7492800000       -0.5727723279       11.5677551020        0.8054560536        8.8212000000       -0.8061980325       15.7120833333       -0.5840345532        8.3171250000        0.8054560536        9.1887500000        0.5341909739       11.6111489362
       4.982239           1.6727432451       14.0889523810        0.4861957149        8.2079062500       -0.9029688379       11.2593437500       -0.8342692129       11.8875625000        0.4861957149       13.8238421053        0.0430387750        9.1038918919       -0.0979283410       11.6371052632       -0.5943995214       10.6146842105       -0.9029688379       14.4119600000       -0.0979283410        8.8442000000       -0.6045007194       11.6808979592        0.6358129580        8.9574400000       -0.8342692129       15.8500833333       -0.5943995214        8.4032916667        0.6358129580        9.3306666667        0.7473220697       11.7498723404
       5.000864           1.7768509308       14.3059047619        0.3110397824        8.3107812500       -0.4359083837       11.3773125000       -0.9433651904       11.9894687500        0.3110397824       13.9971052632        0.1608006394        9.2041081081       -0.1203890024       11.7624210526       -0.8096767726       10.7195789474       -0.4359083837       14.5629600000       -0.1203890024        8.9394400000       -0.5940767391       11.7951836735        0.4708596138        9.0909600000       -0.9433651904       15.9859583333       -0.8096767726        8.4863333333        0.4708596138        9.4697500000        0.3990560074       11.8817872340
       5.019489           1.7526953914       14.5235555556        0.2531442873        8.4133750000       -0.3655602386       11.4978437500       -0.8637802915       12.0940000000        0.2531442873       14.1698947368        0.2653641695        9.3069189189       -0.1113087086       11.8888947368       -0.7842460546       10.8258947368       -0.3655602386       14.7172400000       -0.1113087086        9.0355600000       -0.2660451583       11.9180408163        0.8061454701        9.2329600000       -0.8637802915       16.1253333333       -0.7842460546        8.5705000000        0.8061454701        9.6176666667        0.1366697934       12.0087659574
       5.038115           1.2105234103       14.7263492063        0.1990309002        8.5157500000       -0.1373624181       11.6246562500       -1.0860481320       12.1943750000        0.1990309002       14.3423157895        0.4720854227        9.4141621622       -0.1383439742       12.0156842105       -0.7918734137       10.9328947368       -0.1373624181       14.8795600000       -0.1383439742        9.1319200000       -0.8592583411       12.0279183673        0.8084370533        9.3760000000       -1.0860481320       16.2591666667       -0.7918734137        8.6552083333        0.8084370533        9.7666666667       -0.1314860094       12.1306382979
       5.056740           0.8344083669       14.9191746032        0.1049997560        8.6171875000       -0.0795516549       11.7537812500       -1.2598244042       12.2916562500        0.1049997560       14.5131578947        0.3690249091        9.5203243243       -0.1563898653       12.1430000000       -0.5225122959       11.0468421053       -0.0795516549       15.0448400000       -0.1563898653        9.2286800000       -0.4982985182       12.1471836735        0.4566393481        9.5120800000       -1.2598244042       16.3888750000       -0.5225122959        8.7454166667        0.4566393481        9.9084166667       -0.1945008251       12.2520000000
       5.075365           0.8618017796       15.1141587302        0.2568362856        8.7220937500       -0.1545490880       11.8820937500       -1.1900475760       12.3913437500        0.2568362856       14.6898421053       -0.0524452648        9.6196756757       -0.1143222658       12.2722631579       -0.6542989169       11.1586842105       -0.1545490880       15.2090800000       -0.1143222658        9.3269200000       -0.6962746491       12.2626938776        0.6996793125        9.6546400000       -1.1900475760       16.5217916667       -0.6542989169        8.8339583333        0.6996793125       10.0569166667        1.0219914315       12.4018723404
       5.093990           0.4852299055       15.2990476190        0.1664488060        8.8261250000       -0.1013504316       12.0126250000       -1.4777537999       12.4853125000        0.1664488060       14.8650526316        0.1287323193        9.7230270270       -0.0394279253       12.4042631579       -0.6488988641       11.2715263158       -0.1013504316       15.3761600000       -0.0394279253        9.4272400000       -0.9583439366       12.3728979592        0.5297321322        9.7943200000       -1.4777537999       16.6470833333       -0.6488988641        8.9232916667        0.5297321322       10.2024166667        1.3025160401       12.5591489362
       5.112615           0.1570927499       15.4752380952        0.1957499704        8.9314375000       -0.4280591288       12.1363437500       -1.2917613670       12.5843437500        0.1957499704       15.0424210526       -0.1815347203        9.8215135135        0.1033082188       12.5406315789       -0.6321725428       11.3856315789       -0.4280591288       15.5345200000        0.1033082188        9.5308800000       -1.1775039594       12.4787755102        0.4868931251        9.9340000000       -1.2917613670       16.7791250000       -0.6321725428        9.0136250000        0.4868931251       10.3479166667        0.9440480593       12.7092765957
       5.131240           0.1571348353       15.6526984127       -0.1504813761        9.0312187500       -0.4059418748       12.2615312500       -1.2898339383       12.6842500000       -0.1504813761       15.2104736842       -0.3408576536        9.9178378378        0.2668877976       12.6818947368       -0.5262260690       11.5030526316       -0.4059418748       15.6947600000        0.2668877976        9.6382400000       -0.7323919547       12.5961632653        0.6029125477       10.0773200000       -1.2898339383       16.9123333333       -0.5262260690        9.1065833333        0.6029125477       10.4972083333        0.9850524068       12.8613617021
       5.149866           0.1218625323       15.8303492063       -0.4377700153        9.1265000000       -0.6069809490       12.3828437500       -1.5935074422       12.7780000000       -0.4377700153       15.3709473684       -0.4457876019       10.0129729730        0.2952487314       12.8248421053       -0.6704036121       11.6180526316       -0.6069809490       15.8500400000        0.2952487314        9.7468800000       -0.5732039925       12.7182857143        0.7405334421       10.2248000000       -1.5935074422       17.0373333333       -0.6704036121        9.1976250000        0.7405334421       10.6508333333        1.2104637664       13.0196595745
       5.168491           0.2804425684       16.0141587302       -0.3865485514        9.2234375000       -0.2834195853       12.5128750000       -1.5772757758       12.8729375000       -0.3865485514       15.5342105263       -0.3314127063       10.1109189189        0.1198700295       12.9645789474       -0.6291647406       11.7348947368       -0.2834195853       16.0164800000        0.1198700295        9.8530800000       -0.9105465197       12.8332244898        0.5220889437       10.3682400000       -1.5772757758       17.1639166667       -0.6291647406        9.2901250000        0.5220889437       10.8002500000        1.4304191395       13.1840851064
       5.187116           0.3822860603       16.2024126984       -0.4141538569        9.3205937500       -0.1796952188       12.6463750000       -1.2796266287       12.9755937500       -0.4141538569       15.6978421053       -0.2827906892       10.2104864865       -0.0217097293       13.1018947368       -0.6451168390       11.8522631579       -0.1796952188       16.1873600000       -0.0217097293        9.9574400000       -1.0157842252       12.9465306122        0.4413511881       10.5108000000       -1.2796266287       17.3007916667       -0.6451168390        9.3830416667        0.4413511881       10.9487500000        1.1935073921       13.3440851064
       5.205741           0.6510570845       16.4003174603       -0.4400119233        9.4180000000       -0.1877324060       12.7806562500       -0.9788822387       13.0860937500       -0.4400119233       15.8618947368       -0.3050842123       10.3103783784       -0.1255106961       13.2376842105       -0.7018135560       11.9692105263       -0.1877324060       16.3592400000       -0.1255106961       10.0606400000       -1.4369842059       13.0505306122        0.4521492349       10.6546000000       -0.9788822387       17.4481250000       -0.7018135560        9.4756250000        0.4521492349       11.0985416667        1.7700770133       13.5185531915
       5.224366           1.0115633857       16.6107936508       -0.3677948315        9.5174687500       -0.1457581621       12.9169375000       -0.9507340547       13.1981250000       -0.3677948315       16.0294210526       -0.2864324298       10.4113513514       -0.1897733484       13.3728947368       -0.5847155525       12.0897894737       -0.1457581621       16.5336800000       -0.1897733484       10.1634000000       -1.5264640129       13.1532244898        0.3359748676       10.7966800000       -0.9507340547       17.5975000000       -0.5847155525        9.5710833333        0.3359748676       11.2465416667        1.7155671568       13.6928510638
       5.242992           0.8593714414       16.8179047619       -0.3619236008        9.6177812500       -0.1976719562       13.0529375000       -0.8429278273       13.3135625000       -0.3619236008       16.1983684211       -0.0349898848       10.5177297297       -0.0683187332       13.5120526316       -0.5000351149       12.2132631579       -0.1976719562       16.7077600000       -0.0683187332       10.2691600000       -1.4582939103       13.2584489796        0.4628379387       10.9427200000       -0.8429278273       17.7514166667       -0.5000351149        9.6688333333        0.4628379387       11.3986666667        1.9699654425       13.8742127660
       5.261617           0.9915622770       17.0305396825       -0.2840710501        9.7202812500       -0.6728381820       13.1782812500       -0.7546313359       13.4319687500       -0.2840710501       16.3710000000       -0.1512565987       10.6227027027       -0.0810608952       13.6518947368       -0.3623928691       12.3408947368       -0.6728381820       16.8682000000       -0.0810608952       10.3754400000       -1.3707595726       13.3666938776        0.5971613021       11.0929200000       -0.7546313359       17.9092916667       -0.3623928691        9.7698750000        0.5971613021       11.5551250000        2.3490656542       14.0656170213
       5.280242           1.1710960849       17.2502222222       -0.3657907319        9.8220000000       -0.4482737311       13.3100937500       -0.5744232168       13.5555312500       -0.3657907319       16.5423157895       -0.2205627247       10.7271351351       -0.1088424755       13.7920526316       -0.0407867540       12.4770526316       -0.4482737311       17.0369200000       -0.1088424755       10.4819600000       -1.3371110881       13.4766530612        0.2575702425       11.2361200000       -0.5744232168       18.0740416667       -0.0407867540        9.8776666667        0.2575702425       11.7042916667        2.3791946917       14.2588936170
       5.298867           1.1602449472       17.4709841270       -0.5487380956        9.9210312500       -0.8181820680       13.4337500000       -0.5170046573       13.6813750000       -0.5487380956       16.7091052632       -0.5431980217       10.8262702703        0.0170142532       13.9363157895       -0.1393281343       12.6118421053       -0.8181820680       17.1952000000        0.0170142532       10.5916000000       -1.5420598740       13.5824489796       -0.0308039415       11.3734800000       -0.5170046573       18.2418333333       -0.1393281343        9.9843750000       -0.0308039415       11.8473750000        2.8904403202       14.4654468085
       5.317492           1.0952352569       17.6911111111       -0.6292453857       10.0192812500       -0.8461313813       13.5576562500       -0.7165007585       13.8034062500       -0.6292453857       16.8745789474       -0.0536595227       10.9353513514       -0.0069519687       14.0810000000       -0.1354671620       12.7476842105       -0.8461313813       17.3538000000       -0.0069519687       10.7015600000       -1.0566484648       13.7011428571        0.0815295462       11.5144800000       -0.7165007585       18.4045416667       -0.1354671620       10.0919166667        0.0815295462       11.9942500000        2.4169059730       14.6619574468
       5.336118           1.0904276878       17.9125079365       -0.7142983995       10.1166562500       -0.6501547610       13.6873750000       -0.3959384291       13.9340000000       -0.7142983995       17.0385789474        0.0659163870       11.0474594595       -0.1897636304       14.2221578947       -0.0920587693       12.8855263158       -0.6501547610       17.5198400000       -0.1897636304       10.8088400000       -0.8540334807       13.8257959184        0.4360946984       11.6649200000       -0.3959384291       18.5786666667       -0.0920587693       10.2010416667        0.4360946984       12.1509583333        3.1132687359       14.8762553191
       5.354743           0.8467788694       18.1275555556       -0.6933575580       10.2151562500       -0.6512056292       13.8180312500       -0.2853337031       14.0681875000       -0.6933575580       17.2044736842       -0.2319559090       11.1547027027       -0.2616795886       14.3625263158       -0.0556914459       13.0252105263       -0.6512056292       17.6870800000       -0.2616795886       10.9155200000       -0.8101244994       13.9524897959        0.5440665153       11.8189600000       -0.2853337031       18.7575833333       -0.0556914459       10.3116250000        0.5440665153       12.3114166667        2.9761933716       15.0885106383
       5.373368           0.6007119851       18.3361269841       -0.8370459716       10.3116562500       -0.4125833858       13.9556250000       -0.3473752088       14.2018437500       -0.8370459716       17.3670000000       -0.0162241749       11.2668108108       -0.1628492425       14.5063684211       -0.2322673145       13.1616315789       -0.4125833858       17.8632000000       -0.1628492425       11.0248400000       -0.7144588940       14.0825306122        0.3930212276       11.9704000000       -0.3473752088       18.9357916667       -0.2322673145       10.4196250000        0.3930212276       12.4691666667        2.3155236242       15.2861276596
       5.391993           0.8441990510       18.5539047619       -0.9733323147       10.4062812500       -0.4346457157       14.0936562500       -0.3183713848       14.3371562500       -0.9733323147       17.5263684211        0.3281868881       11.3862702703       -0.1570809437       14.6513684211       -0.0845834971       13.3025789474       -0.4346457157       18.0398800000       -0.1570809437       11.1350400000       -0.5285559346       14.2182040816        0.4934744562       12.1252800000       -0.3183713848       19.1162083333       -0.0845834971       10.5312083333        0.4934744562       12.6305000000        2.3478257034       15.4857021277
       5.410618           0.5601751830       18.7639365079       -1.0827077582       10.4995312500       -0.2768391682       14.2366562500       -0.4654317206       14.4698750000       -1.0827077582       17.6834210526        0.2917900427       11.5058378378       -0.1097115280       14.7985789474        0.0401810743       13.4475263158       -0.2768391682       18.2229200000       -0.1097115280       11.2469200000       -0.2857498000       14.3609795918        0.6989425227       12.2861600000       -0.4654317206       19.2931666667        0.0401810743       10.6459583333        0.6989425227       12.7980833333        2.0701040578       15.6797446809
       5.429244           0.6605758010       18.9786031746       -0.8368948676       10.5982187500       -0.5615597828       14.3734687500       -0.3463675007       14.6064375000       -0.8368948676       17.8496315789       -0.0708540862       11.6192432432       -0.1377571498       14.9461052632       -0.0095450340       13.5922631579       -0.5615597828       18.3980400000       -0.1377571498       11.3590400000        0.1263928788       14.5151836735        0.8583590378       12.4519600000       -0.3463675007       19.4752500000       -0.0095450340       10.7605416667        0.8583590378       12.9707916667        2.0641704910       15.8748085106
       5.447869           0.7875257847       19.1987936508       -0.7112319329       10.7000625000       -0.7101945274       14.5075000000       -0.5811510016       14.7382500000       -0.7112319329       18.0211578947        0.1296010435       11.7372972973       -0.0620105670       15.0965789474       -0.0677162975       13.7365789474       -0.7101945274       18.5696000000       -0.0620105670       11.4734000000        0.5323593033       14.6807346939        1.0608944994       12.6237600000       -0.5811510016       19.6510000000       -0.0677162975       10.8747916667        1.0608944994       13.1497500000        2.2049192300       16.0744680851
       5.466494           0.3249441118       19.4053333333       -0.7222605050       10.8024375000       -0.5669860097       14.6461562500       -0.3451264550       14.8767812500       -0.7222605050       18.1935789474       -0.0011704360       11.8536216216       -0.0303423627       15.2488947368       -0.1170152118       13.8806842105       -0.5669860097       18.7470800000       -0.0303423627       11.5891600000        0.3645541466       14.8431020408        1.1833359927       12.7996400000       -0.3451264550       19.8357083333       -0.1170152118       10.9888750000        1.1833359927       13.3329583333        2.0729031333       16.2720851064
       5.485119           0.4091660480       19.6160000000       -0.7075943353       10.9058437500       -0.6365638671       14.7840312500       -0.2561408646       15.0184687500       -0.7075943353       18.3677368421        0.1584218176       11.9738378378       -0.0381820805       15.4020526316       -0.0630824562       14.0271052632       -0.6365638671       18.9235600000       -0.0381820805       11.7055600000        0.8433858434       15.0187755102        0.9866830370       12.9718000000       -0.2561408646       20.0246250000       -0.0630824562       11.1047916667        0.9866830370       13.5122916667        1.6223057742       16.4598297872
       5.503744           0.3165419252       19.8250158730       -0.6707032632       11.0107187500       -0.3692516990       14.9297500000       -0.0548465528       15.1660937500       -0.6707032632       18.5443684211        0.0170591684       12.0921081081       -0.4239968947       15.5463684211       -0.0032354607       14.1760000000       -0.3692516990       19.1100800000       -0.4239968947       11.8152400000        0.7836902175       15.1940408163        0.7749635388       13.1398400000       -0.0548465528       20.2214583333       -0.0032354607       11.2226666667        0.7749635388       13.6873333333        1.7281115664       16.6513191489
       5.522370           0.2957791003       20.0347301587       -0.4902821961       11.1198750000       -0.4854849606       15.0735000000       -0.1563413053       15.3122187500       -0.4902821961       18.7282105263        0.0480021974       12.2117837838       -0.3447660537       15.6937368421       -0.1827261004       14.3214736842       -0.4854849606       19.2940800000       -0.3447660537       11.9272400000        0.7147350532       15.3686530612        1.0231070052       13.3150800000       -0.1563413053       20.4162916667       -0.1827261004       11.3378333333        1.0231070052       13.8698750000        1.3572885516       16.8348085106
       5.540995           0.3461529230       20.2474920635       -0.4482702983       11.2306250000       -0.3927456703       15.2206562500       -0.1942074077       15.4584062500       -0.4482702983       18.9147368421        0.2440000191       12.3361081081       -0.4885591214       15.8384210526       -0.2655256368       14.4658947368       -0.3927456703       19.4824400000       -0.4885591214       12.0372000000        0.4246264469       15.5368979592        1.3744164560       13.5001200000       -0.1942074077       20.6112083333       -0.2655256368       11.4521666667        1.3744164560       14.0626250000        0.9785124895       17.0100425532
       5.559620           0.4439549876       20.4648888889       -0.5909274581       11.3393437500       -0.2283356298       15.3730937500       -0.4482393883       15.5992812500       -0.5909274581       19.0978421053        0.5429500893       12.4671351351       -0.5136058785       15.9834736842        0.0036502873       14.6180000000       -0.2283356298       19.6775600000       -0.5136058785       12.1474400000        0.4674302213       15.7073469388        1.1373612711       13.6804000000       -0.4482393883       20.7990416667        0.0036502873       11.5725833333        1.1373612711       14.2504166667        0.9206209488       17.1849361702
       5.578245           0.3690919120       20.6812063492       -0.4921435477       11.4507812500       -0.4333169996       15.5212500000       -0.3435336929       15.7437500000       -0.4921435477       19.2855263158       -0.2774462428       12.5828108108       -0.4920169028       16.1301052632       -0.0182806108       14.7705789474       -0.4333169996       19.8672000000       -0.4920169028       12.2588800000        0.5852399788       15.8819591837        1.0846274595       13.8604800000       -0.3435336929       20.9916666667       -0.0182806108       11.6933750000        1.0846274595       14.4380000000        0.6854966800       17.3550638298
       5.596870           0.8123071509       20.9137142857       -0.4130870007       11.5645625000       -0.4679941956       15.6695312500       -0.3545771786       15.8889375000       -0.4130870007       19.4771578947       -0.2683138362       12.6994594595       -0.5999607984       16.2749473684        0.0607768171       14.9261578947       -0.4679941956       20.0570000000       -0.5999607984       12.3689600000        0.6802024465       16.0601632653        0.9058006500       14.0372000000       -0.3545771786       21.1852500000        0.0607768171       11.8165416667        0.9058006500       14.6220833333        0.6763174904       17.5260425532
       5.615495           1.0874024966       21.1568888889       -0.3881578414       11.6796250000       -0.4762840938       15.8186250000       -0.3644383974       16.0348750000       -0.3881578414       19.6709473684        0.3988870985       12.8301621622       -0.7536207439       16.4167894737        0.0175625926       15.0816842105       -0.4762840938       20.2478400000       -0.7536207439       12.4767600000        0.4902958983       16.2345306122        0.7662688074       14.2115200000       -0.3644383974       21.3798333333        0.0175625926       11.9396666667        0.7662688074       14.8036666667        0.8704922729       17.7029787234
       5.634121           0.8027619617       21.3920000000       -0.1989560515       11.7992500000       -0.6442747401       15.9643437500       -0.4699136338       16.1791562500       -0.1989560515       19.8724210526        0.0150523058       12.9540540541       -0.6897282174       16.5613157895        0.3527551213       15.2466842105       -0.6442747401       20.4343600000       -0.6897282174       12.5866000000        0.4664291181       16.4093877551        0.5830527396       14.3823200000       -0.4699136338       21.5722083333        0.3527551213       12.0702916667        0.5830527396       14.9815833333        1.1950395141       17.8891914894
       5.652746           0.9363487878       21.6330793651       -0.1439228417       11.9207812500       -0.6996900492       16.1096250000       -0.5785390676       16.3216875000       -0.1439228417       20.0771052632       -0.3447707111       13.0715675676       -0.4884185259       16.7121578947        0.3752472973       15.4133157895       -0.6996900492       20.6203200000       -0.4884185259       12.7012400000        0.5046133629       16.5863673469        0.6256987217       14.5552800000       -0.5785390676       21.7622500000        0.3752472973       12.2022083333        0.6256987217       15.1617500000        0.6281237832       18.0622127660
       5.671371           0.5805484135       21.8636190476        0.0351796407       12.0467187500       -0.4412827540       16.2627500000       -0.3093862333       16.4720312500        0.0351796407       20.2892105263       -0.2606630227       13.1915675676       -0.4679397351       16.8645789474        0.2645874604       15.5782105263       -0.4412827540       20.8163200000       -0.4679397351       12.8170800000        0.6258760713       16.7676734694        0.5022581137       14.7262000000       -0.3093862333       21.9627083333        0.2645874604       12.3327500000        0.5022581137       15.3397916667        0.5650019365       18.2347234043
       5.689996           0.6013867063       22.0963174603       -0.3426297647       12.1658750000       -0.7355264588       16.4091250000       -0.3062878034       16.6234687500       -0.3426297647       20.4898947368       -0.4403199767       13.3087567568       -0.4079987359       17.0196315789        0.3635165295       15.7466842105       -0.7355264588       21.0036800000       -0.4079987359       12.9349200000        0.8232391462       16.9553469388        0.3905001124       14.8953600000       -0.3062878034       22.1646250000        0.3635165295       12.4661250000        0.3905001124       15.5160000000        0.4854287165       18.4062978723
       5.708621           0.2394029087       22.3181587302       -0.2230975398       12.2882500000       -0.6317902009       16.5592812500       -0.3008940389       16.7760625000       -0.2230975398       20.6960000000       -0.3941770219       13.4276756757       -0.3525426642       17.1772105263        0.4513536346       15.9184736842       -0.6317902009       21.1958800000       -0.3525426642       13.0546800000        1.0529625667       17.1502857143        0.1899883354       15.0604800000       -0.3008940389       22.3680833333        0.4513536346       12.6021250000        0.1899883354       15.6880000000        0.1761140116       18.5710638298
       5.727247           0.5976158740       22.5536507937       -0.2802498788       12.4102812500       -0.5757349537       16.7119687500       -0.5190478906       16.9240937500       -0.2802498788       20.9015263158       -0.6311724724       13.5425945946       -0.1791645025       17.3404736842        0.6371662116       16.0961052632       -0.5757349537       21.3913200000       -0.1791645025       13.1787600000        1.2320810460       17.3511836735        0.2515739160       15.2282400000       -0.5190478906       22.5654583333        0.6371662116       12.7427500000        0.2515739160       15.8627500000        0.0847591406       18.7345531915
       5.745872           0.6140896326       22.7911746032       -0.0190308422       12.5384375000       -0.4500943316       16.8690625000       -0.8198722566       17.0654062500       -0.0190308422       21.1173684211       -0.5902924795       13.6591351351       -0.0188464169       17.5091052632        0.4404956243       16.2697894737       -0.4500943316       21.5924000000       -0.0188464169       13.3069200000        1.8767349155       17.5705306122        0.1319725260       15.3940000000       -0.8198722566       22.7538750000        0.4404956243       12.8802500000        0.1319725260       16.0354166667        0.0501940585       18.8982127660
       5.764497           0.3919298090       23.0225396825        0.1132190631       12.6701250000       -0.1950016601       17.0340625000       -0.5452478399       17.2147812500        0.1132190631       21.3391578947       -0.7564930040       13.7730810811       -0.1342153863       17.6757368421        0.2510911561       16.4396842105       -0.1950016601       21.8036000000       -0.1342153863       13.4335600000        1.3705150083       17.7775510204       -0.0490819221       15.5561600000       -0.5452478399       22.9530416667        0.2510911561       13.0147500000       -0.0490819221       16.2043333333       -0.0007943130       19.0616170213
       5.783122           0.4400110814       23.2570158730       -0.1448943811       12.7973750000       -0.0310428673       17.2045625000       -0.5795742486       17.3642812500       -0.1448943811       21.5534736842       -0.5836737043       13.8913513514       -0.1004287684       17.8443684211        0.4964365711       16.6170000000       -0.0310428673       22.0218400000       -0.1004287684       13.5617200000        1.4858537929       17.9888979592        0.1082175681       15.7234400000       -0.5795742486       23.1523750000        0.4964365711       13.1551250000        0.1082175681       16.3785833333       -0.3083785427       19.2181276596
       5.801747           0.6547422471       23.5003809524        0.2210470991       12.9329687500        0.1190070940       17.3802187500       -0.6499611485       17.5129687500        0.2210470991       21.7818421053       -0.7543570812       14.0069189189        0.1979724201       18.0221578947        0.5553965589       16.7969473684        0.1190070940       22.2466800000        0.1979724201       13.6968400000        1.1500741052       18.1924081633        0.0762063042       15.8909600000       -0.6499611485       23.3506250000        0.5553965589       13.2975833333        0.0762063042       16.5530833333       -0.5780214466       19.3686808511
       5.820373           0.8496651870       23.7520000000        0.2067311621       13.0691250000        0.0823202856       17.5560000000       -0.6791905983       17.6619062500        0.2067311621       22.0111578947       -0.4884361387       14.1287567568        0.2282754847       18.2018947368        0.5369762939       16.9775263158        0.0823202856       22.4716800000        0.2282754847       13.8334400000        0.9307727391       18.3911836735        0.0827046444       16.0597200000       -0.6791905983       23.5492083333        0.5369762939       13.4405416667        0.0827046444       16.7288750000       -0.4371774407       19.5239148936
       5.838998           1.2238336120       24.0181587302        0.2316973472       13.2066562500        0.0020596561       17.7307187500       -0.4281984591       17.8184062500        0.2316973472       22.2427894737       -0.3865334502       14.2535135135       -0.2198952145       18.3705789474        0.7262411104       17.1641578947        0.0020596561       22.6953200000       -0.2198952145       13.9616400000        1.0129906895       18.5933877551       -0.1040681248       16.2246800000       -0.4281984591       23.7578750000        0.7262411104       13.5882916667       -0.1040681248       16.9007083333       -0.6593008931       19.6743829787
       5.857623           1.2426759723       24.2865396825        0.0468239637       13.3412187500        0.2647564702       17.9137187500       -0.5166884522       17.9736250000        0.0468239637       22.4694210526       -0.4731611259       14.3772972973        0.2165146315       18.5522631579        0.6186907605       17.3491052632        0.2647564702       22.9295600000        0.2165146315       14.0997200000        1.3848728942       18.8069387755        0.0906034324       16.3958000000       -0.5166884522       23.9648333333        0.6186907605       13.7347083333        0.0906034324       17.0789583333       -1.2311784710       19.8108936170
       5.876248           1.1089873659       24.5518095238        0.2311735093       13.4804687500        0.6238797585       18.1076875000       -0.3787043651       18.1335000000        0.2311735093       22.7039473684       -0.2422425407       14.5067027027        0.1402854259       18.7330000000        0.9404852713       17.5436315789        0.6238797585       23.1778400000        0.1402854259       14.2370800000        1.4827714106       19.0244081633       -0.1363862354       16.5620400000       -0.3787043651       24.1780000000        0.9404852713       13.8887083333       -0.1363862354       17.2521250000       -1.2098744639       19.9489361702
       5.894873           1.1115502033       24.8187301587        0.0621913438       13.6170625000        0.3999673843       18.2966875000       -0.0662024005       18.3026562500        0.0621913438       22.9340000000       -0.4741442584       14.6321081081        0.1621998965       18.9154736842        0.9744922516       17.7402105263        0.3999673843       23.4197600000        0.1621998965       14.3757600000        1.2527762820       19.2368163265        0.0553802960       16.7344000000       -0.0662024005       24.4035416667        0.9744922516       14.0443333333        0.0553802960       17.4316666667       -1.5247335032       20.0796595745
       5.913499           0.7770953981       25.0754285714        0.3272052737       13.7600625000        0.3112566925       18.4844062500        0.0101251792       18.4749062500        0.3272052737       23.1748421053       -0.2397692904       14.7632432432        0.1532641933       19.0988421053        0.9922272616       17.9384210526        0.3112566925       23.6600400000        0.1532641933       14.5151200000        0.7869262051       19.4376326531       -0.0840729952       16.9041600000        0.0101251792       24.6332083333        0.9922272616       14.2012500000       -0.0840729952       17.6085000000       -1.7089532703       20.2064680851
